HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,6.512115641
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.449831051
1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6.514531974
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.520434077
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.524038359
0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.51644359
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.513074128
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.825731949
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3.229357667
1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.842219359
1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5.824390553
1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.817292846
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.462760368
0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.465193649
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.529475436
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,6.525160513
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.537231615
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.869864641
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.540818359
1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3.266310154
1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,5.85187241
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.476105811
0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.471883897
0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.53399441
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.538642667
1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6.526388103
1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,5.862114026
1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,6.521461615
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,5.867254282
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.464587872
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.363384821
0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.466281289
1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,6.537153897
1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,6.544703641
0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0.471674667
1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,6.517839051
0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.473219821
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,6.504620564
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.543439051
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.545247447
0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0.538159667
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.385701692
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.036845128
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.538745744
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5.840418692
1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,5.871912744
1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5.862202538
1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.845024462
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.448271974
0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.445316282
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6.527244718
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6.53738059
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.509030436
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.387465538
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5.830875154
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.519705769
1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5.835258487
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.459278211
0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.455578051
0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.515593487
0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.519497872
1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6.540663744
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,5.838697553
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,6.533827154
1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2.070339821
1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,5.845653051
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.465310333
0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.468385462
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6.51616259
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,6.549062974
0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.469227513
1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,6.534529949
0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0.466404718
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,6.55022159
0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.52832259
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.517140128
0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.526624128
0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.535478256
0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0.531348949
1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5.841889205
1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,5.864361538
1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5.867085897
1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,5.863058923
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.448429368
0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.449832103
1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6.524265436
0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.567880158
1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,6.520371308
0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.515527231
1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5.823074333
0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.517972897
1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,5.827496568
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0.474690919
0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0.475578179
0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0.528406359
0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0.524986462
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,6.519648447
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.361974462
1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,5.858944237
1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,6.532711308
1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,5.851130949
0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.448036308
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0.444967256
1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,6.517087054
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,6.505356333
0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.478694263
1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,6.559564154
0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0.477204179
0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.394064308
1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,6.538421179
0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.519240359
0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0.522941077
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.528231641
0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0.532057718
1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,5.840663154
1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,5.848390216
1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,5.845317385
1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,5.858586436
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.43293559
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3.240302923
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.521659231
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.515062821
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.837002462
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.44789341
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.506815103
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.537806385
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.839342795
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.460421436
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.497481128
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.453215179
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2.036408821
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6.521425895
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.518915949
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.514527718
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.826683026
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5.850171205
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.452250308
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6.524547553
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.506149795
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5.82225175
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.450088103
1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,3.289730282
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.517258615
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6.527404231
1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5.825628821
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.458131821
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,6.529029487
0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.443924282
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,6.507064974
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.511602769
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.520150231
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,5.829585846
1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.079396868
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2.073671949
1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,5.830839744
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.434298211
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6.515685184
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.509107667
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5.831420667
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.447452308
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.512762718
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.516331514
1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5.833110333
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.443371923
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.519409128
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.522149462
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.454126872
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,6.519335641
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.515506282
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.517730641
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5.822267081
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,5.846927359
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.454599231
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.512090282
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.522983974
0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.569480436
1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,5.822781897
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0.448242513
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0.51722259
1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,6.517086769
1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,5.830763211
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.454654513
1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6.534376795
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.442965128
1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,6.503779579
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.512679308
1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3.247090667
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.521336795
1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,5.829887921
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,5.849394103
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.462906974
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6.542749205
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.537813308
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.874715769
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.46334259
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.539772737
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6.536423526
1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,3.303281667
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5.840514
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.476570256
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,6.540408205
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0.473464154
1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6.531679605
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.537116395
0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0.538464308
1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5.871295513
1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,5.871121564
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.464494359
0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.529790256
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,6.528005816
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.537868487
1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5.859573946
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.473329
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.540093872
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,6.519442205
1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,5.853950641
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.463779923
1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,6.530975216
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.47622941
1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,3.241060641
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,6.50672159
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.543514051
0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.536268079
1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5.846741816
1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5.843293974
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.463422513
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6.51434841
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.527478538
1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5.845099846
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.467443179
0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.573003795
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.535763308
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,6.529904718
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,5.868935947
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.467582949
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,6.537987615
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0.467934487
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,6.551865154
0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.525970154
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0.531448026
1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,5.864317231
1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,3.297892514
1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,5.858405667
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.476774
1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,6.502472359
0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.527814974
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,5.856261615
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.473338179
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.526333513
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,6.527364821
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,5.852594763
0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.478987974
0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.361700872
1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,6.555236256
0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.477975
1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,6.533583051
0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.527106308
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.532467949
1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5.861336231
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,5.861198538
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.432443897
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.515467897
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.449176538
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.518546692
0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.38916941
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.507538205
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.460320405
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.453193692
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.520409538
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.514128641
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.450536051
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.507684897
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.451312667
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.514884282
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.456952711
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.36759241
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.439211385
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.512276128
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.515084128
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.464382154
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.535897
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.461904103
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.541620692
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.465932385
0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.468338615
0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.525447231
0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.383368795
0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.535643231
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.475720385
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.532213821
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0.474616538
0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0.524990308
0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.4717895
0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.477036744
0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.538961351
0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.527539436
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.525021231
1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2.0317665
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.823748692
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6.526328615
1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.832610553
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6.487492359
1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,6.513790744
1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5.812975308
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.843454359
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6.546446205
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5.870477385
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,6.533034231
1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2.034252897
1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,5.865893846
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6.538431027
1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,6.550357154
1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,5.851623868
1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,5.860162641
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.522958579
1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5.816062615
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6.524771
1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5.840395564
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,6.51401559
1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2.086981154
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,6.528920385
1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,5.840719641
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,5.864264079
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,6.525997179
1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5.825217368
1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,6.516755692
1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,5.849095154
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,6.504926923
1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,6.552413436
1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,5.831515282
1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,2.085057189
1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,5.840267211
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.435210821
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.51345141
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.445696974
0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.504071711
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.452208895
0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.448548154
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.521512816
0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.511346923
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.44398
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.524905821
0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.514412179
0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.448077718
0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.518091872
0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.453351744
0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.442832564
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.519800846
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.517383051
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6.516132051
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5.830595154
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,6.51599041
0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0.577300103
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5.835302103
1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,6.536409487
1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,6.53415075
1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,5.831420615
1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,5.833308179
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,6.501539821
1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.823123538
1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6.515237641
1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5.817306641
1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,6.517414462
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3.209987897
1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,6.494473526
